"ID","reference_area","date","HPIndex","HPIndex_log","HPIndex_HPtrend","HPIndex_HPcycle"
"51","JP","Japan",1967-07-01,72.3992,428.219524960686,432.29883060984,-4.07930564915318
"52","JP","Japan",1967-10-01,73.2067,429.328694683329,434.622029340645,-5.29333465731616
"53","JP","Japan",1968-01-01,74.7293,431.38722508436,437.045370457479,-5.65814537311919
"54","JP","Japan",1968-04-01,77.7495,435.34921201705,439.562455680681,-4.21324366363114
"55","JP","Japan",1968-07-01,80.2991,438.575841291979,442.163350389734,-3.58750909775412
"56","JP","Japan",1968-10-01,82.7988,441.641356853257,444.835486686829,-3.19412983357187
"57","JP","Japan",1969-01-01,86.1517,445.610969580304,447.564054480973,-1.95308490066912
"58","JP","Japan",1969-04-01,89.6164,449.553833894618,450.332247350027,-0.778413455409058
"59","JP","Japan",1969-07-01,92.2395,452.438845530431,453.122038193787,-0.683192663356225
"60","JP","Japan",1969-10-01,95.7104,456.132696549069,455.914913403642,0.217783145427652
"61","JP","Japan",1970-01-01,97.4082,457.891039601651,458.691932375563,-0.800892773912798
"62","JP","Japan",1970-04-01,100.5799,461.095243650988,461.434290619992,-0.339046969003864
"63","JP","Japan",1970-07-01,104.8201,465.224554738997,464.122683089382,1.10187164961588
"64","JP","Japan",1970-10-01,105.812,466.166393454256,466.737592831833,-0.571199377577192
"65","JP","Japan",1971-01-01,108.2656,468.458746735413,469.260191565226,-0.801444829813125
"66","JP","Japan",1971-04-01,110.2976,470.31821671832,471.671294007831,-1.35307728951117
"67","JP","Japan",1971-07-01,112.9693,472.711610038433,473.951213974899,-1.23960393646643
"68","JP","Japan",1971-10-01,115.2015,474.668276901035,476.079419608375,-1.41114270734
"69","JP","Japan",1972-01-01,118.4036,477.409912739308,478.034604297744,-0.624691558436385
"70","JP","Japan",1972-04-01,120.9736,479.557233997344,479.794579468298,-0.237345470953665
"71","JP","Japan",1972-07-01,125.061,482.880161826902,481.336766113106,1.54339571379634
"72","JP","Japan",1972-10-01,134.8197,490.393833023368,482.638436884317,7.75539613905023
"73","JP","Japan",1973-01-01,142.1113,495.661055340515,483.677829056402,11.9832262841124
"74","JP","Japan",1973-04-01,146.5918,498.765185337247,484.438027026419,14.327158310828
"75","JP","Japan",1973-07-01,153.1872,503.166070290208,484.909604707852,18.2564655823563
"76","JP","Japan",1973-10-01,153.0625,503.084633471239,485.092090488131,17.9925429831081
"77","JP","Japan",1974-01-01,145.6537,498.123188644701,484.996423045673,13.126765599028
"78","JP","Japan",1974-04-01,140.4824,494.508221402333,484.644786398263,9.86343500407068
"79","JP","Japan",1974-07-01,136.6738,491.759706479008,484.06756879218,7.69213768682753
"80","JP","Japan",1974-10-01,127.2858,484.643495181594,483.301323120586,1.34217206100817
"81","JP","Japan",1975-01-01,121.0521,479.622103143681,482.387409862694,-2.76530671901278
"82","JP","Japan",1975-04-01,118.1702,477.212595812643,481.368028355255,-4.15543254261222
"83","JP","Japan",1975-07-01,117.3538,476.519330353671,480.283649618323,-3.76431926465255
"84","JP","Japan",1975-10-01,114.9742,474.470775536742,479.172147526611,-4.70137198986894
"85","JP","Japan",1976-01-01,112.7746,472.539113640278,478.069043255292,-5.52992961501451
"86","JP","Japan",1976-04-01,110.2708,470.293915866401,477.006919622046,-6.71300375564441
"87","JP","Japan",1976-07-01,109.8481,469.909850236788,476.014903238541,-6.10505300175304
"88","JP","Japan",1976-10-01,108.3489,468.535657564657,475.117925089102,-6.58226752444504
"89","JP","Japan",1977-01-01,107.0914,467.36826754434,474.337100499924,-6.9688329555841
"90","JP","Japan",1977-04-01,105.4032,465.77929961777,473.689430880002,-7.91013126223215
"91","JP","Japan",1977-07-01,106.2364,466.566679961183,473.187562117732,-6.62088215654961
"92","JP","Japan",1977-10-01,106.432,466.750628357046,472.839196269472,-6.08856791242616
"93","JP","Japan",1978-01-01,107.1679,467.4396763497,472.647897340232,-5.20822099053264
"94","JP","Japan",1978-04-01,106.7016,467.003615350924,472.613423980077,-5.60980862915232
"95","JP","Japan",1978-07-01,107.6441,467.88304150627,472.732279700951,-4.84923819468133
"96","JP","Japan",1978-10-01,109.4747,469.569347233203,472.997461884408,-3.42811465120463
"97","JP","Japan",1979-01-01,111.8994,471.760025337321,473.398937138127,-1.63891180080613
"98","JP","Japan",1979-04-01,112.3822,472.190556192952,473.924529498133,-1.73397330518061
"99","JP","Japan",1979-07-01,114.3917,473.962852386609,474.561038680574,-0.598186293964753
"100","JP","Japan",1979-10-01,116.1906,475.523194613703,475.294180668281,0.229013945421541
"101","JP","Japan",1980-01-01,117.6026,476.731114406367,476.109297577654,0.621816828712307
"102","JP","Japan",1980-04-01,117.7094,476.821887513844,476.991874658808,-0.169987144963901
"103","JP","Japan",1980-07-01,120.212,478.925685072871,477.927785797374,0.997899275497366
"104","JP","Japan",1980-10-01,121.9079,480.326584160636,478.90279863702,1.42378552361644
"105","JP","Japan",1981-01-01,123.938,481.978144056335,479.903304508459,2.07483954787639
"106","JP","Japan",1981-04-01,124.8233,482.689913722724,480.916584608358,1.77332911436548
"107","JP","Japan",1981-07-01,127.3704,484.709937705367,481.931216908102,2.77872079726575
"108","JP","Japan",1981-10-01,128.4466,485.551325376221,482.936887709769,2.614437666452
"109","JP","Japan",1982-01-01,131.0226,487.536982740542,483.925020015938,3.6119627246032
"110","JP","Japan",1982-04-01,131.7336,488.078170149505,484.888670852731,3.18949929677463
"111","JP","Japan",1982-07-01,133.1658,489.159496838187,485.823154722968,3.33634211521903
"112","JP","Japan",1982-10-01,133.6203,489.500219566769,486.725779566535,2.77444000023406
"113","JP","Japan",1983-01-01,135.7226,491.061309682066,487.595938537136,3.4653711449299
"114","JP","Japan",1983-04-01,135.4168,490.835742959074,488.434758813477,2.40098414559709
"115","JP","Japan",1983-07-01,137.1172,492.083603457097,489.245533431229,2.83807002586784
"116","JP","Japan",1983-10-01,136.7468,491.813104066267,490.033056041154,1.78004802511283
"117","JP","Japan",1984-01-01,137.3715,492.268893469222,490.803894087781,1.46499938144099
"118","JP","Japan",1984-04-01,137.1649,492.118385165769,491.565727545653,0.552657620115568
"119","JP","Japan",1984-07-01,138.1637,492.843921402413,492.327152013928,0.516769388484245
"120","JP","Japan",1984-10-01,137.517,492.374754582792,493.097108502777,-0.722353919985191
"121","JP","Japan",1985-01-01,138.2322,492.893487985276,493.884861003236,-0.991373017959818
"122","JP","Japan",1985-04-01,137.8015,492.581424386139,494.699222035144,-2.11779764900527
"123","JP","Japan",1985-07-01,138.2961,492.939703870694,495.548384510202,-2.60868063950832
"124","JP","Japan",1985-10-01,138.4622,493.059736418908,496.439217716581,-3.37948129767275
"125","JP","Japan",1986-01-01,139.1108,493.52707378996,497.376960517053,-3.84988672709297
"126","JP","Japan",1986-04-01,139.7522,493.987085430844,498.364739598577,-4.37765416773347
"127","JP","Japan",1986-07-01,141.4389,495.186782170977,499.40327546891,-4.21649329793263
"128","JP","Japan",1986-10-01,143.6608,496.745496533503,500.490552601952,-3.74505606844818
"129","JP","Japan",1987-01-01,146.6264,498.788785509515,501.621920163293,-2.83313465377769
"130","JP","Japan",1987-04-01,149.2536,500.564687258483,502.79038665848,-2.22569939999666
"131","JP","Japan",1987-07-01,154.0408,503.721750238947,503.987189883901,-0.265439644954393
"132","JP","Japan",1987-10-01,155.2432,504.499291953227,505.20217657382,-0.702884620593727
"133","JP","Japan",1988-01-01,157.594,506.002210563307,506.425027562722,-0.422816999415634
"134","JP","Japan",1988-04-01,158.1105,506.329415567238,507.644984382205,-1.3155688149674
"135","JP","Japan",1988-07-01,159.4747,507.188528895365,508.851024303241,-1.6624954078754
"136","JP","Japan",1988-10-01,160.8621,508.0547476221,510.031302366293,-1.97655474419313
"137","JP","Japan",1989-01-01,164.4098,510.236209155103,511.172934552195,-0.936725397092153
"138","JP","Japan",1989-04-01,164.439,510.253968076575,512.261801495066,-2.00783341849076
"139","JP","Japan",1989-07-01,167.9597,512.372406967484,513.28319837565,-0.910791408165634
"140","JP","Japan",1989-10-01,173.3238,515.516152139481,514.221165478806,1.29498666067491
"141","JP","Japan",1990-01-01,179.0841,518.785552790631,515.059173844763,3.72637894586769
"142","JP","Japan",1990-04-01,182.8562,520.870005159506,515.781503880412,5.08850127909377
"143","JP","Japan",1990-07-01,188.5731,523.948573012219,516.374764979485,7.57380803273318
"144","JP","Japan",1990-10-01,187.9604,523.623130234471,516.828746849015,6.79438338545597
"145","JP","Japan",1991-01-01,189.3097,524.338429831822,517.137972826055,7.20045700576724
"146","JP","Japan",1991-04-01,187.1213,523.175706966521,517.301212737272,5.87449422924942
"147","JP","Japan",1991-07-01,186.8735,523.043191735688,517.321736694963,5.72145504072492
"148","JP","Japan",1991-10-01,182.606,520.733082632859,517.20648637032,3.52659626253946
"149","JP","Japan",1992-01-01,181.131,519.922052638618,516.965979343931,2.95607329468646
"150","JP","Japan",1992-04-01,176.4081,517.280006088582,516.612937319054,0.667068769528623
"151","JP","Japan",1992-07-01,175.0401,516.501509053144,516.16192954475,0.339579508393983
"152","JP","Japan",1992-10-01,172.0953,514.804839314092,515.627942188066,-0.823102873974668
"153","JP","Japan",1993-01-01,169.9366,513.542542631394,515.026173653239,-1.48363102184588
"154","JP","Japan",1993-04-01,166.9367,511.761469864604,514.371307905211,-2.60983804060675
"155","JP","Japan",1993-07-01,164.7605,510.449290428044,513.677101639534,-3.22781121149014
"156","JP","Japan",1993-10-01,164.1628,510.085861836716,512.955680402986,-2.86981856627002
"157","JP","Japan",1994-01-01,162.8903,509.30769681015,512.217152360337,-2.90945555018641
"158","JP","Japan",1994-04-01,161.5639,508.490073004238,511.469832039753,-2.97975903551498
"159","JP","Japan",1994-07-01,161.3359,508.348852701288,510.720215559682,-2.37136285839374
"160","JP","Japan",1994-10-01,159.8911,507.449295850348,509.972936689174,-2.52364083882656
"161","JP","Japan",1995-01-01,160.1944,507.638807771865,509.231147095494,-1.59233932362818
"162","JP","Japan",1995-04-01,159.1987,507.01531075478,508.496421170379,-1.48111041559946
"163","JP","Japan",1995-07-01,158.9577,506.863812909007,507.769338093494,-0.905525184486847
"164","JP","Japan",1995-10-01,158.2573,506.422218950221,507.049551350489,-0.627332400267516
"165","JP","Japan",1996-01-01,157.8799,506.1834617402,506.336148473778,-0.152686733578272
"166","JP","Japan",1996-04-01,156.0407,505.011687065762,505.627824913022,-0.616137847260386
"167","JP","Japan",1996-07-01,155.5947,504.725454946752,504.923180688675,-0.197725741923248
"168","JP","Japan",1996-10-01,154.6981,504.147547566779,504.220430735036,-0.0728831682576203
"169","JP","Japan",1997-01-01,154.5927,504.079391640977,503.517666407816,0.56172523316108
"170","JP","Japan",1997-04-01,150.8769,501.64642725447,502.812933510743,-1.16650625627344
"171","JP","Japan",1997-07-01,150.5068,501.400826589247,502.10462892582,-0.703802336572737
"172","JP","Japan",1997-10-01,149.5502,500.763212242043,501.390420468637,-0.627208226593784
"173","JP","Japan",1998-01-01,149.5916,500.79089142313,500.667536078324,0.123355344806092
"174","JP","Japan",1998-04-01,148.1092,499.794983953344,499.93281168887,-0.137827735526402
"175","JP","Japan",1998-07-01,148.2022,499.857755755612,499.183160331354,0.674595424258084
"176","JP","Japan",1998-10-01,145.4862,498.008123675262,498.415408894521,-0.407285219259279
"177","JP","Japan",1999-01-01,145.7374,498.180637209398,497.626805889255,0.553831320142911
"178","JP","Japan",1999-04-01,144.0517,497.017226291873,496.814345273179,0.202881018693574
"179","JP","Japan",1999-07-01,143.2683,496.471909612678,495.975367148491,0.496542464186833
"180","JP","Japan",1999-10-01,141.8719,495.492453777668,495.107338418025,0.385115359643384
"181","JP","Japan",2000-01-01,141.3736,495.140603164632,494.208036323656,0.932566840975946
"182","JP","Japan",2000-04-01,139.6394,493.90633854645,493.275478804357,0.630859742092804
"183","JP","Japan",2000-07-01,138.563,493.132509584995,492.30826665338,0.824242931615216
"184","JP","Japan",2000-10-01,137.2487,492.179460857793,491.305394951311,0.874065906481913
"185","JP","Japan",2001-01-01,136.1606,491.383507139585,490.266373930574,1.11713320901083
"186","JP","Japan",2001-04-01,134.6608,490.275902398765,489.19126011478,1.08464228398549
"187","JP","Japan",2001-07-01,133.4121,489.344283401578,488.080808235796,1.26347516578174
"188","JP","Japan",2001-10-01,132.111,488.364247831132,486.93645092692,1.42779690421138
"189","JP","Japan",2002-01-01,131.2484,487.709171092124,485.760410493425,1.94876059869871
"190","JP","Japan",2002-04-01,128.8705,485.880802417172,484.555801613651,1.32500080352146
"191","JP","Japan",2002-07-01,127.2722,484.632809993925,483.32695694131,1.30585305261528
"192","JP","Japan",2002-10-01,125.3541,483.114253248583,482.07903725562,1.03521599296299
"193","JP","Japan",2003-01-01,123.8138,481.877882415125,480.818019493953,1.05986292117208
"194","JP","Japan",2003-04-01,121.2265,479.766069660016,479.550527603679,0.215542056336798
"195","JP","Japan",2003-07-01,119.3713,478.223880355615,478.283847946493,-0.0599675908780517
"196","JP","Japan",2003-10-01,117.6645,476.783735449792,477.025401597875,-0.241666148082992
"197","JP","Japan",2004-01-01,116.0316,475.386256780157,475.782572153561,-0.396315373404316
"198","JP","Japan",2004-04-01,113.9932,473.613879749261,474.562592167945,-0.94871241868375
"199","JP","Japan",2004-07-01,112.2347,472.059221443696,473.37244649831,-1.31322505461472
"200","JP","Japan",2004-10-01,110.3575,470.372509595731,472.218527056682,-1.84601746095141
"201","JP","Japan",2005-01-01,109.7659,469.834991617721,471.106404989423,-1.27141337170185
"202","JP","Japan",2005-04-01,108.3785,468.562972985027,470.040497681986,-1.47752469695819
"203","JP","Japan",2005-07-01,107.3125,467.574513865769,469.024427886463,-1.44991402069335
"204","JP","Japan",2005-10-01,106.4502,466.767727015407,468.060894902013,-1.29316788660578
"205","JP","Japan",2006-01-01,105.697,466.05765102596,467.151691831531,-1.09404080557111
"206","JP","Japan",2006-04-01,104.656,465.067878121886,466.297803547983,-1.22992542609751
"207","JP","Japan",2006-07-01,103.7951,464.241876345184,465.499531148832,-1.25765480364848
"208","JP","Japan",2006-10-01,103.8412,464.286280912938,464.75640702815,-0.470126115212
"209","JP","Japan",2007-01-01,104.1741,464.606353796234,464.067177545754,0.539176250480133
"210","JP","Japan",2007-04-01,103.531,463.98710847674,463.430295232643,0.55681324409721
"211","JP","Japan",2007-07-01,103.1745,463.64217294917,462.844549604969,0.797623344200149
"212","JP","Japan",2007-10-01,102.5148,463.00071783991,462.309078187165,0.691639652744813
"213","JP","Japan",2008-01-01,102.3821,462.871189263779,461.823517018251,1.04767224552809
"214","JP","Japan",2008-04-01,100.8559,461.369276541583,461.387934412031,-0.0186578704481133
"215","JP","Japan",2008-07-01,99.2553,459.769531864532,461.003053477463,-1.23352161293051
"216","JP","Japan",2008-10-01,98.8914,459.402227832599,460.669585662336,-1.26735782973677
"217","JP","Japan",2009-01-01,98.2162,458.717117120456,460.38747146343,-1.6703543429743
"218","JP","Japan",2009-04-01,96.7311,457.193496398961,460.155859278883,-2.96236287992165
"219","JP","Japan",2009-07-01,98.4531,458.95802926544,459.972853535366,-1.01482426992611
"220","JP","Japan",2009-10-01,98.097,458.595678506395,459.834707182754,-1.23902867635842
"221","JP","Japan",2010-01-01,99.4623,459.977867789354,459.737038905749,0.240828883605221
"222","JP","Japan",2010-04-01,99.5258,460.041690703544,459.674692996132,0.366997707411326
"223","JP","Japan",2010-07-01,100.6793,461.194021752145,459.642664263738,1.55135748840679
"224","JP","Japan",2010-10-01,100.337,460.853452026352,459.636176891967,1.21727513438428
"225","JP","Japan",2011-01-01,100.816,461.32970731997,459.65142466265,1.67828265731966
"226","JP","Japan",2011-04-01,100.1046,460.621563931127,459.685362154577,0.936201776550402
"227","JP","Japan",2011-07-01,100.7737,461.287740889522,459.735992873198,1.55174801632343
"228","JP","Japan",2011-10-01,99.6459,460.162290180835,459.801905450075,0.36038473076048
"229","JP","Japan",2012-01-01,100.0021,460.519118576759,459.882658359278,0.636460217481377
"230","JP","Japan",2012-04-01,98.8664,459.376944379675,459.978035315336,-0.601090935661147
"231","JP","Japan",2012-07-01,99.7184,460.235021360084,460.088217820413,0.146803539671575
"232","JP","Japan",2012-10-01,99.4522,459.967712672448,460.213011694837,-0.245299022389137
"233","JP","Japan",2013-01-01,100.1929,460.709732785676,460.352314511151,0.357418274525595
"234","JP","Japan",2013-04-01,100.8449,461.358369296781,460.505870530006,0.85249876677542
"235","JP","Japan",2013-07-01,101.3198,461.828185118759,460.673647398477,1.15453772028194
"236","JP","Japan",2013-10-01,100.7661,461.280198954873,460.856145575366,0.424053379506717
"237","JP","Japan",2014-01-01,101.7251,462.227407692979,461.054587105553,1.17282058742596
"238","JP","Japan",2014-04-01,98.7915,459.301156866416,461.270459067277,-1.96930220086112
"239","JP","Japan",2014-07-01,99.0734,459.586098956431,461.505981551647,-1.91988259521553
"240","JP","Japan",2014-10-01,98.8553,459.36571647701,461.762143835895,-2.39642735888441
"241","JP","Japan",2015-01-01,101.7685,462.27006259776,462.03873527063,0.23132732712996
"242","JP","Japan",2015-04-01,100.7371,461.251415292678,462.334047439364,-1.08263214668666
"243","JP","Japan",2015-07-01,101.7675,462.269079970608,462.646516505188,-0.377436534579659
"244","JP","Japan",2015-10-01,100.5888,461.104091945982,462.973901986099,-1.86981004011702
"245","JP","Japan",2016-01-01,103.3821,463.843183296843,463.313727502262,0.529455794580366
"246","JP","Japan",2016-04-01,104.0676,464.504068798287,463.662348042568,0.841720755719312
"247","JP","Japan",2016-07-01,104.0853,464.521075527516,464.016449505776,0.504626021740219
"248","JP","Japan",2016-10-01,102.7889,463.267737053747,464.37324386612,-1.10550681237334
"249","JP","Japan",2017-01-01,107.0979,467.374336941833,464.730258489098,2.64407845273488
"250","JP","Japan",2017-04-01,105.7725,466.129056125237,465.084329798448,1.0447263267884
"251","JP","Japan",2017-07-01,105.9971,466.341173524725,465.433946766944,0.90722675778141
"252","JP","Japan",2017-10-01,104.0274,464.465432597994,465.77825132131,-1.31281872331633
"253","JP","Japan",2018-01-01,107.3437,467.603583606331,466.116952404998,1.48663120133318
"254","JP","Japan",2018-04-01,107.1172,467.392356213166,466.448938449755,0.943417763410516
"255","JP","Japan",2018-07-01,106.6844,466.987494330766,466.77402703183,0.213467298935814
"256","JP","Japan",2018-10-01,105.7342,466.09283977803,467.092625363575,-0.999785585544861
"257","JP","Japan",2019-01-01,109.4992,469.591724329379,467.405274074402,2.18645025497768
"258","JP","Japan",2019-04-01,108.3308,468.518950877282,467.711888927732,0.807061949549785
"259","JP","Japan",2019-07-01,107.663,467.900597824708,468.013752218398,-0.11315439368923
"260","JP","Japan",2019-10-01,106.2241,466.55510133832,468.312650654948,-1.75754931662792
"261","JP","Japan",2020-01-01,108.4538,468.632427584759,468.610300224436,0.0221273603227955
"262","JP","Japan",2020-04-01,107.6593,467.897161116109,468.907318445594,-1.01015732948514
