"ID","borrowers_country","date","Credit","Credit_log","Credit_HPtrend","Credit_HPcycle"
"82","JP","Japan",1985-01-01,53.2,397.40583963476,397.536941365378,-0.131101730618616
"83","JP","Japan",1985-04-01,52.6,396.271611974366,398.394475691747,-2.12286371738035
"84","JP","Japan",1985-07-01,52.9,396.840333886425,399.280987347726,-2.44065346130042
"85","JP","Japan",1985-10-01,53.2,397.40583963476,400.202854479114,-2.79701484435383
"86","JP","Japan",1986-01-01,53.5,397.968165390196,401.164929823295,-3.19676443309901
"87","JP","Japan",1986-04-01,53.2,397.40583963476,402.170317983377,-4.76447834861714
"88","JP","Japan",1986-07-01,54.3,399.452422693989,403.220125584696,-3.76770289070679
"89","JP","Japan",1986-10-01,54.7,400.186370942794,404.31248145362,-4.12611051082625
"90","JP","Japan",1987-01-01,56.1,402.713581252865,405.443159602211,-2.72957834934566
"91","JP","Japan",1987-04-01,56.6,403.600898520914,406.605355223461,-3.00445670254743
"92","JP","Japan",1987-07-01,58.8,407.414185490458,407.790557523895,-0.376372033437106
"93","JP","Japan",1987-10-01,60.7,410.594369806545,408.988377924598,1.6059918819475
"94","JP","Japan",1988-01-01,60.5,410.26433650368,410.188192614133,0.0761438895464928
"95","JP","Japan",1988-04-01,60.9,410.923317471585,411.380381525992,-0.457064054406403
"96","JP","Japan",1988-07-01,62.1,412.874598893943,412.555372183594,0.319226710349008
"97","JP","Japan",1988-10-01,63,414.313472639153,413.703306445329,0.61016619382448
"98","JP","Japan",1989-01-01,64.1,416.044436392662,414.814525686276,1.22991070638619
"99","JP","Japan",1989-04-01,64.2,416.200321069592,415.879752635389,0.320568434202517
"100","JP","Japan",1989-07-01,66,418.965474202642,416.890478715811,2.07499548683132
"101","JP","Japan",1989-10-01,67.7,421.508617991823,417.838395705958,3.67022228586502
"102","JP","Japan",1990-01-01,69.5,424.132675257075,418.716492256424,5.41618300065081
"103","JP","Japan",1990-04-01,69.1,423.555473077362,419.520050906732,4.0354221706304
"104","JP","Japan",1990-07-01,69.6,424.276456734037,420.247739310781,4.02871742325615
"105","JP","Japan",1990-10-01,69.5,424.132675257075,420.900747261327,3.2319279957479
"106","JP","Japan",1991-01-01,68.7,422.97491992283,421.482782499513,1.49213742331723
"107","JP","Japan",1991-04-01,68.6,422.829253473184,421.999572721483,0.829680751701156
"108","JP","Japan",1991-07-01,68.2,422.244456484942,422.457778209267,-0.213321724325777
"109","JP","Japan",1991-10-01,68.6,422.829253473184,422.864577795368,-0.0353243221844823
"110","JP","Japan",1992-01-01,68.1,422.097721315547,423.22701698621,-1.12929567066314
"111","JP","Japan",1992-04-01,67.9,421.803603456465,423.552119210514,-1.74851575404896
"112","JP","Japan",1992-07-01,67.7,421.508617991823,423.846202087209,-2.3375840953863
"113","JP","Japan",1992-10-01,68.6,422.829253473184,424.114490412878,-1.28523693969352
"114","JP","Japan",1993-01-01,68.7,422.97491992283,424.360747994041,-1.3858280712109
"115","JP","Japan",1993-04-01,68.5,422.683374526818,424.587935364136,-1.90456083731769
"116","JP","Japan",1993-07-01,69.5,424.132675257075,424.798146914051,-0.665471656976571
"117","JP","Japan",1993-10-01,70,424.849524204936,424.992286684155,-0.142762479219175
"118","JP","Japan",1994-01-01,70.2,425.134831103177,425.170842795029,-0.0360116918526415
"119","JP","Japan",1994-04-01,70.1,424.992279404054,425.334214140706,-0.341934736651051
"120","JP","Japan",1994-07-01,70.6,425.70301444992,425.482777107909,0.220237342010818
"121","JP","Japan",1994-10-01,70.8,425.985900069967,425.616694374153,0.369205695814076
"122","JP","Japan",1995-01-01,70.9,426.127043353808,425.736266265292,0.390777088515873
"123","JP","Japan",1995-04-01,70.6,425.70301444992,425.842023860739,-0.139009410819077
"124","JP","Japan",1995-07-01,71,426.267987704132,425.934742475586,0.333245228545895
"125","JP","Japan",1995-10-01,71.4,426.829786934554,426.015110544045,0.814676390509078
"126","JP","Japan",1996-01-01,71,426.267987704132,426.084024778596,0.183962925535999
"127","JP","Japan",1996-04-01,70.7,425.844557290253,426.142891064461,-0.298333774208508
"128","JP","Japan",1996-07-01,70.9,426.127043353808,426.193230263694,-0.0661869098856502
"129","JP","Japan",1996-10-01,70.8,425.985900069967,426.236376779736,-0.250476709768922
"130","JP","Japan",1997-01-01,70.2,425.134831103177,426.273623649213,-1.13879254603647
"131","JP","Japan",1997-04-01,70.1,424.992279404054,426.306107360805,-1.31382795675029
"132","JP","Japan",1997-07-01,70.2,425.134831103177,426.334252657851,-1.19942155467431
"133","JP","Japan",1997-10-01,70.5,425.561270981822,426.357663141218,-0.796392159395638
"134","JP","Japan",1998-01-01,69.8,424.563400976833,426.375192773301,-1.8117917964681
"135","JP","Japan",1998-04-01,70.4,425.4193263164,426.385197771395,-0.965871454994843
"136","JP","Japan",1998-07-01,70.5,425.561270981822,426.384901982922,-0.823631001099373
"137","JP","Japan",1998-10-01,70.9,426.127043353808,426.370925585645,-0.243882231837017
"138","JP","Japan",1999-01-01,70.6,425.70301444992,426.339373987952,-0.636359538032877
"139","JP","Japan",1999-04-01,70.9,426.127043353808,426.286200171836,-0.159156818027734
"140","JP","Japan",1999-07-01,71.4,426.829786934554,426.206959394577,0.622827539977189
"141","JP","Japan",1999-10-01,72.2,427.944004589878,426.097107440445,1.84689714943327
"142","JP","Japan",2000-01-01,72.2,427.944004589878,425.952489360923,1.99151522895545
"143","JP","Japan",2000-04-01,71.4,426.829786934554,425.770104518211,1.05968241634302
"144","JP","Japan",2000-07-01,71.4,426.829786934554,425.548196971528,1.28158996302543
"145","JP","Japan",2000-10-01,71,426.267987704132,425.285673081605,0.982314622526981
"146","JP","Japan",2001-01-01,69.8,424.563400976833,424.982240202895,-0.418839226062417
"147","JP","Japan",2001-04-01,69.3,423.844490619586,424.638219636495,-0.793729016909361
"148","JP","Japan",2001-07-01,69.7,424.420031776648,424.253670908983,0.166360867664406
"149","JP","Japan",2001-10-01,69.6,424.276456734037,423.828157466303,0.448299267734109
"150","JP","Japan",2002-01-01,69.5,424.132675257075,423.36134672994,0.771328527134352
"151","JP","Japan",2002-04-01,69.2,423.700086262362,422.853186308422,0.846899953940417
"152","JP","Japan",2002-07-01,68.9,423.265617801961,422.304105890606,0.961511911355306
"153","JP","Japan",2002-10-01,68.5,422.683374526818,421.715064477821,0.96831004899729
"154","JP","Japan",2003-01-01,68.4,422.53728246285,421.087622016339,1.44966044651142
"155","JP","Japan",2003-04-01,67.8,421.656219494635,420.423943646215,1.23227584841993
"156","JP","Japan",2003-07-01,67.9,421.803603456465,419.727100545281,2.07650291118371
"157","JP","Japan",2003-10-01,67.6,421.360798304892,419.000934063776,2.35986424111576
"158","JP","Japan",2004-01-01,67.1,420.618404397764,418.250583366257,2.36782103150684
"159","JP","Japan",2004-04-01,66.5,419.720194766181,417.482662532432,2.2375322337492
"160","JP","Japan",2004-07-01,66.2,419.268046294296,416.705265530154,2.56278076414255
"161","JP","Japan",2004-10-01,65.8,418.661983833127,415.927884784922,2.73409904820514
"162","JP","Japan",2005-01-01,61.9,412.552017969055,415.161614460213,-2.60959649115805
"163","JP","Japan",2005-04-01,61.2,411.414718951828,414.419257531409,-3.00453857958073
"164","JP","Japan",2005-07-01,60.8,410.758978897212,413.711985976084,-2.95300707887166
"165","JP","Japan",2005-10-01,61,411.087386417331,413.049093935201,-1.96170751786964
"166","JP","Japan",2006-01-01,60.4,410.098910494077,412.438029920298,-2.33911942622094
"167","JP","Japan",2006-04-01,59.9,409.26765051214,411.885016375715,-2.61736586357433
"168","JP","Japan",2006-07-01,59.7,408.933202039856,411.394813796149,-2.46161175629376
"169","JP","Japan",2006-10-01,59.2,408.092154188996,410.970546822636,-2.87839263363949
"170","JP","Japan",2007-01-01,58.8,407.414185490458,410.613801588859,-3.1996160984008
"171","JP","Japan",2007-04-01,58.7,407.243972683405,410.324365233109,-3.08039254970397
"172","JP","Japan",2007-07-01,58.5,406.902675423781,410.100025133614,-3.19734970983331
"173","JP","Japan",2007-10-01,58.9,407.584109065754,409.93664342326,-2.35253435750548
"174","JP","Japan",2008-01-01,58.6,407.073469658297,409.828083891361,-2.75461423306387
"175","JP","Japan",2008-04-01,58.8,407.414185490458,409.76673999326,-2.35255450280208
"176","JP","Japan",2008-07-01,59.2,408.092154188996,409.743283550405,-1.6511293614091
"177","JP","Japan",2008-10-01,60,409.43445622221,409.746916037678,-0.312459815468239
"178","JP","Japan",2009-01-01,61.4,411.74098351531,409.765806974111,1.97517654119833
"179","JP","Japan",2009-04-01,62.2,413.035499974513,409.787930591351,3.24756938316204
"180","JP","Japan",2009-07-01,62.6,413.676527810605,409.802495606384,3.87403220422149
"181","JP","Japan",2009-10-01,62.7,413.836144763887,409.800740467058,4.03540429682904
"182","JP","Japan",2010-01-01,61.8,412.390336446365,409.776324891353,2.61401155501161
"183","JP","Japan",2010-04-01,61.5,411.903717481247,409.72543072493,2.1782867563171
"184","JP","Japan",2010-07-01,61.1,411.251186617755,409.645873570675,1.60531304707987
"185","JP","Japan",2010-10-01,61.2,411.414718951828,409.536830460695,1.87788849113274
"186","JP","Japan",2011-01-01,61.3,411.577984294217,409.398481747753,2.17950254646379
"187","JP","Japan",2011-04-01,60.5,410.26433650368,409.232181464916,1.03215503876311
"188","JP","Japan",2011-07-01,60.3,409.933210373314,409.040645834347,0.892564538966928
"189","JP","Japan",2011-10-01,60.1,409.600984154116,408.827236175104,0.773747979012113
"190","JP","Japan",2012-01-01,59,407.753744390572,408.595871659084,-0.842127268512299
"191","JP","Japan",2012-04-01,58.7,407.243972683405,408.350955050671,-1.10698236726596
"192","JP","Japan",2012-07-01,58.5,406.902675423781,408.096362784705,-1.19368736092405
"193","JP","Japan",2012-10-01,58.9,407.584109065754,407.835279432048,-0.251170366293509
"194","JP","Japan",2013-01-01,59.3,408.260930600368,407.570143508959,0.690787091408989
"195","JP","Japan",2013-04-01,59.1,407.923092441205,407.303236550221,0.619855890984292
"196","JP","Japan",2013-07-01,58.8,407.414185490458,407.037271832547,0.376913657910859
"197","JP","Japan",2013-10-01,58.6,407.073469658297,406.775350042583,0.298119615713394
"198","JP","Japan",2014-01-01,58.4,406.731588983418,406.520807438011,0.210781545406946
"199","JP","Japan",2014-04-01,57.9,405.871738457895,406.277166601272,-0.40542814337734
"200","JP","Japan",2014-07-01,57.9,405.871738457895,406.048081853274,-0.176343395379297
"201","JP","Japan",2014-10-01,57.9,405.871738457895,405.836954122335,0.0347843355600563
"202","JP","Japan",2015-01-01,57.6,405.352256770185,405.64707412215,-0.294817351965515
"203","JP","Japan",2015-04-01,57,404.305126783455,405.481754306625,-1.17662752317018
"204","JP","Japan",2015-07-01,56.8,403.953632572711,405.344122868821,-1.39049029611025
"205","JP","Japan",2015-10-01,56.7,403.777421073371,405.236572609595,-1.45915153622488
"206","JP","Japan",2016-01-01,56.6,403.600898520914,405.160627273373,-1.55972875245899
"207","JP","Japan",2016-04-01,56.6,403.600898520914,405.116898634866,-1.51600011395202
"208","JP","Japan",2016-07-01,56.9,404.129534113228,405.105023638318,-0.975489525089224
"209","JP","Japan",2016-10-01,57.2,404.655389838575,405.1236917279,-0.468301889325196
"210","JP","Japan",2017-01-01,57.2,404.655389838575,405.170982666832,-0.5155928282572
"211","JP","Japan",2017-04-01,57.2,404.655389838575,405.244683529652,-0.589293691076398
"212","JP","Japan",2017-07-01,57.2,404.655389838575,405.342259145378,-0.686869306802929
"213","JP","Japan",2017-10-01,57.6,405.352256770185,405.460806034475,-0.108549264290625
"214","JP","Japan",2018-01-01,58,406.044301054642,405.596991424089,0.447309630552559
"215","JP","Japan",2018-04-01,58,406.044301054642,405.747414698077,0.296886356565051
"216","JP","Japan",2018-07-01,58,406.044301054642,405.908954808813,0.135346245828775
"217","JP","Japan",2018-10-01,58.6,407.073469658297,406.078676262646,0.994793395650349
"218","JP","Japan",2019-01-01,58.8,407.414185490458,406.253728157329,1.1604573331295
"219","JP","Japan",2019-04-01,58.7,407.243972683405,406.431881336484,0.812091346921302
"220","JP","Japan",2019-07-01,58.7,407.243972683405,406.611631929569,0.632340753835625
"221","JP","Japan",2019-10-01,59,407.753744390572,406.791983623135,0.961760767437162
